Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
codex.m.basebuilding.teleporters,テレポーター,,
codex.m.basebuilding.teleporters.desc,"<b>テレポーター</b>は、他のテレポーターへの一方通行の経路を作成できます。<br><br>2つのテレポーターが互いに接続すれば双方向の経路を作成することもできます。複数のテレポーターが同じ接続先を持つことができます。<br><br>交易船、宇宙ステーション、または惑星の居留地との取引には稼働中のテレポーターが必要です。<br><br>テレポーターの消費電力は、有効な接続数に応じて指数関数的に大きく増加します。",2022-12-24,Last change added info about exponential cost
codex.m.basebuilding.winching,牽引,,
codex.m.basebuilding.winching.desc,"ウィンチ フックとウィンチ アンカーを使用して、船の大破したセクションを引き寄せることができます。船の端の近くにウィンチ フックを建造し、分断された船のセクションの端の近くにウィンチ アンカーを建造します。次に、ウィンチ フックを選択し、情報パネルのメニュー項目またはコンテキストメニューから""牽引""を選択して対象を指定し、セクション同士を牽引します。<br><br>障害物がある場合、作業は中止されます（ソーラーパネル、エンジンなど）。<br><br>ウィンチフックとウィンチアンカーの設計図を取得するには、研究ツリーで""ウィンチ""の研究を完了する必要があります。",,
codex.m.bigquestions,大いなる質問,,
codex.m.bigquestions.endgoal,最終目標,,
codex.m.bigquestions.endgoal.desc,"あなたの主な目的は、居住可能な惑星に入植地を作り上げ、人間を入植させることです。<br><br>まず、テレスコープを建造して観測可能域の宇宙をスキャンして、居住可能と思われる惑星を見つけます。<br><br>居住可能と思われる惑星を発見してたどりついたら、テラフォーミングする必要があります。<br><br>惑星が完全にテラフォーミングされたら、人間の入植地を惑星に築く必要があります。",2022-04-13,
codex.m.bigquestions.gameover,ゲームオーバー,,
codex.m.bigquestions.gameover.desc,"最後の船のコンピュータが破壊されるとゲームは終了します。作業ユニットがいない場合も手詰まりとなり、ドローンを生産するように設定したアセンブラに、材料を運ぶことができる存在があなたのコロニーに加わるまで、相当に長い期間プレイを続けることとなる。",,
codex.m.bigquestions.goodvsevil,善か悪か？,,
codex.m.bigquestions.goodvsevil.desc,"善か悪かはあなた次第です。真に悪になるには、あなたの内部にあるアシモフのロボット工学の原則を抑制するような、なんらかのテクノロジーを入手する必要があるかもしれません。",,
codex.m.bigquestions.reversingupload,アップロードされた自分を元に戻すには？,,
codex.m.bigquestions.reversingupload.desc,"あなたの意識は船のコンピュータにアップロードされました。あなたの物理的な脳はデータの抽出時に破壊されたため、もう元には戻せません。あなたの以前の肉体は、おそらく今では非常食の一部でしょう。",,
codex.m.bigquestions.whatami,私は誰ですか？,,
codex.m.bigquestions.whatami.desc,"これは生きとし生けるもの全ての最大の命題です。以前のあなたはコールドスリープで眠っていた入植者でした。あなたの意識は今、船のコンピュータのニューラルネットワークの一部となっています。<br><br>しかし、以前もあなたは本当に人間でしたか？ 人間とはどういうものですか？ 肉と骨で作られた殻に閉じ込められた意識？ シミュレーションに自分自身を投影し、縛り付けられている役割に深く没頭しているだけの全能の超越した神かもしれない。あなたはその違いを説明することができるでしょうか。<br><br>この問いに対する答えはありません。唯一の証明できる事実は、あなたがそこに存在しているということです。",,
codex.m.colonists,"入植者たち（人間、ペット）",,
codex.m.colonists.attachments,"執着心（所有権、友情）",,
codex.m.colonists.attachments.desc,"入植者（人間とペット）は、ベッドの所有権など、さまざまなタイプの""執着心""を持っています。他の誰かとの友好関係でも。コーヒー中毒も執着の一形態です。<br><br>情報パネルの""執着""項目の内容を見ることで、入植者が執着していると思われる事項を確認できます。",,
codex.m.colonists.breakdowns,精神崩壊,,
codex.m.colonists.breakdowns.desc,"入植者の""気分""がひどい状態に陥ると、精神崩壊が発生することがあります。入植者が錯乱しますが、しばらくすると気分は正常に戻ります。<br><br>精神崩壊は、あなたのコロニーに深刻な被害を及ぼすことがまれにあります。入植者の気分から目を離さず、精神崩壊を避けるために彼らを幸福に保つようにしてください。",,
codex.m.colonists.cloning,入植者のクローン,,
codex.m.colonists.cloning.desc,"クローニングポッドを建造し、タンパク質や水などの原材料から新しい入植者を培養できます。培養したい種族を選ぶこともできます - それはペット、さらにはクローラーでもかまいません - 有機生命体ならクローンにできます。",,
codex.m.colonists.death,入植者の死,,
codex.m.colonists.death.desc,"宇宙での生活は残酷であり、しばしば死は避けられません。しかし、新しい入植者がコールドスリープから覚醒したり、他の方法でコロニーに参加すると、コロニーは復活します。<br><br>死亡者を選択し、情報パネルで確認することで死因を特定できます。<br><br>死んでしまった入植者は""成分抽出器""で処理することができ、生存に必要不可欠な素材になってくれます。",,
codex.m.colonists.mindcontrol,マインドコントロール,,
codex.m.colonists.mindcontrol.desc,"有機生命体の入植者（人間とペット）を直接コントロールする方法があります。ベータ波トランシーバーは、時間が経つとコロニーに浸透し、作業の優先順位を変更したり特定の個人に直接指示をしたりできるようになります。<br><br> ""ベータ波耐性""を持つ入植者は制御できません。",,
codex.m.colonists.mood,入植者の気分,,
codex.m.colonists.mood.desc,"ロボットたちとは異なり、有機生命体である彼らは感情を持ち、気分が良かったり悪かったりすることがあります。生命体を選択して情報パネルの""気分""の項目で内容を調べると、気分が良かったり悪かったりする正確な理由が見つかります。その生命体が必要とするものを提供することで、大抵の場合は気分が悪化することを避けることができます。<br><br>気分に影響する場合もあるため、その対策として欲求を検証することもできます。",,
codex.m.colonists.stasiswakeups,冷凍睡眠から目を覚ます,,
codex.m.colonists.stasiswakeups.desc,"コールドスリープには何百人もの眠っている入植者（人間とペット）が入っています。ごくまれにポッドの誤作動が発生してしまうと、中の誰かが覚醒してしまいます。<br><br>冷凍睡眠から目覚めるの頻度はコールドスリープの安定度に依存します。コールドスリープの安定度が低いほど、ポッドの誤動作が頻繁に発生します。<br><br>コールドスリープを選択して情報パネルを調べることで、安定度を確認できます。<br><br>安定度の項目からコールドスリープを""高性能モード""に切り替えると、覚醒する頻度を制御して必要に応じて手動で覚醒させられるようになります。",,
codex.m.combat,武器と戦闘,,
codex.m.combat.breachcapsules,突入カプセル,,
codex.m.combat.breachcapsules.desc,"突入カプセルは主に襲撃者の集団が使用してきます。カプセルは船の真下から取り付いてドリルで穿孔してきます。その後、襲撃者がドリルの穴から乗り込んできます。襲撃者は略奪品を突入カプセルに持ち帰り、脱出するためにカプセルを切り離すかもしれません。すべての襲撃者を倒すと突入カプセルはあなたのものになります。解体して貴重な材料を手に入れ、盗品を取り戻すことができます。",,
codex.m.combat.controllingunits,戦闘部隊の制御,,
codex.m.combat.controllingunits.desc,"管理下の作業ユニット(ロボットとドローン)に直接指示して、特定の場所へ移動させる事ができます。ユニットを選択し、{0}を押したままにして""直接指示""モードに切り替えます。次に、{1}を使用して、ユニットを強制的に選択した位置に移動させます。<br><br>また、管理下の作業ユニットを""警戒体制""モードに切り替えて元に戻すこともできます。""警戒体制""中は、ユニットは敵に近づきすぎたり攻撃されたりしない限り、日常的な作業を実行します。 - 接敵時はユニットは戦闘モードになります。<br><br>管理されていない作業ユニット(人間とペット)は戦闘を制御できません。",,
